"CLIENT","HEADER_SALESORDERID","PRODUCT_PRODUCTID","NOTEID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","ITEMATPSTATUS","OPITEMPOS","QUANTITY","QUANTITYUNIT","DELIVERYDATE"
"100","02BD2137-0890-1EEA-A6C2-BB606AB3A7FB","0000001041","","ARS","583.10 ","490.00 ","93.10 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB3C7FB","0000001073","","EUR","85.68 ","72.00 ","13.68 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB3C7FB","0000001080","","INR","182.07 ","153.00 ","29.07 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB3E7FB","0000001100","","USD","213.96 ","179.80 ","34.16 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB3E7FB","0000001101","","EUR","95.08 ","79.90 ","15.18 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB407FB","0000001500","","EUR","5950.00 ","5000.00 ","950.00 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB407FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB427FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB427FB","0000001106","","MXN","40.46 ","34.00 ","6.46 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB447FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB447FB","0000001031","","GBP","1017.45 ","855.00 ","162.45 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB467FB","0000001060","","EUR","21.42 ","18.00 ","3.42 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB467FB","0000001061","","EUR","16.66 ","14.00 ","2.66 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB487FB","0000001500","","EUR","11900.00 ","10000.00 ","1900.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB487FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB4A7FB","0000001085","","DKK","3567.62 ","2998.00 ","569.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB4A7FB","0000001090","","EUR","92.82 ","78.00 ","14.82 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB4C7FB","0000001104","","JPY","65.45 ","55.00 ","10.45 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB4C7FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB4E7FB","0000001000","","EUR","2275.28 ","1912.00 ","363.28 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB4E7FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB507FB","0000001070","","ARS","84.37 ","70.90 ","13.47 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB507FB","0000001071","","ZAR","291.67 ","245.10 ","46.57 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB527FB","0000001040","","EUR","987.70 ","830.00 ","157.70 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB527FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB547FB","0000001113","","EUR","8.21 ","6.90 ","1.31 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB547FB","0000001114","","USD","164.22 ","138.00 ","26.22 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB567FB","0000001117","","EUR","90.44 ","76.00 ","14.44 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB567FB","0000001118","","ARS","94.01 ","79.00 ","15.01 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB587FB","0000001100","","USD","106.98 ","89.90 ","17.08 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB587FB","0000001107","","ARS","71.16 ","59.80 ","11.36 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB5A7FB","0000001100","","USD","320.94 ","269.70 ","51.24 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB5A7FB","0000001101","","EUR","285.24 ","239.70 ","45.54 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB5C7FB","0000001070","","ARS","253.11 ","212.70 ","40.41 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB5C7FB","0000001071","","ZAR","97.22 ","81.70 ","15.52 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB5E7FB","0000001210","","EUR","5709.62 ","4798.00 ","911.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB5E7FB","0000001500","","EUR","11900.00 ","10000.00 ","1900.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB607FB","0000001063","","BRL","33.32 ","28.00 ","5.32 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB607FB","0000001064","","CAD","19.04 ","16.00 ","3.04 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB627FB","0000001102","","USD","246.33 ","207.00 ","39.33 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB627FB","0000001103","","EUR","274.89 ","231.00 ","43.89 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB647FB","0000001104","","JPY","196.35 ","165.00 ","31.35 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB647FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB667FB","0000001116","","MXN","128.52 ","108.00 ","20.52 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB667FB","0000001117","","EUR","135.66 ","114.00 ","21.66 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB687FB","0000001000","","EUR","1137.64 ","956.00 ","181.64 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB687FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB6A7FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB6A7FB","0000001031","","GBP","339.15 ","285.00 ","54.15 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB6C7FB","0000001040","","EUR","2963.10 ","2490.00 ","473.10 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB6C7FB","0000001041","","ARS","583.10 ","490.00 ","93.10 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB6E7FB","0000001073","","EUR","85.68 ","72.00 ","13.68 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB6E7FB","0000001080","","INR","182.07 ","153.00 ","29.07 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB707FB","0000001100","","USD","213.96 ","179.80 ","34.16 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB707FB","0000001101","","EUR","95.08 ","79.90 ","15.18 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB727FB","0000001500","","EUR","5950.00 ","5000.00 ","950.00 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB727FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB747FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB747FB","0000001106","","MXN","40.46 ","34.00 ","6.46 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB767FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB767FB","0000001031","","GBP","1017.45 ","855.00 ","162.45 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB787FB","0000001060","","EUR","21.42 ","18.00 ","3.42 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB787FB","0000001061","","EUR","16.66 ","14.00 ","2.66 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB7A7FB","0000001040","","EUR","1975.40 ","1660.00 ","315.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB7A7FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB7C7FB","0000001070","","ARS","168.74 ","141.80 ","26.94 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB7C7FB","0000001071","","ZAR","194.45 ","163.40 ","31.05 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB7E7FB","0000001104","","JPY","65.45 ","55.00 ","10.45 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB7E7FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB807FB","0000001000","","EUR","2275.28 ","1912.00 ","363.28 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB807FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB827FB","0000001022","","ARS","243.95 ","205.00 ","38.95 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB827FB","0000001023","","USD","853.23 ","717.00 ","136.23 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB847FB","0000001040","","EUR","987.70 ","830.00 ","157.70 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB847FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB867FB","0000001055","","EUR","353.43 ","297.00 ","56.43 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB867FB","0000001056","","JPY","283.22 ","238.00 ","45.22 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB887FB","0000001067","","EUR","8.33 ","7.00 ","1.33 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB887FB","0000001068","","USD","4.17 ","3.50 ","0.67 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB8A7FB","0000001100","","USD","106.98 ","89.90 ","17.08 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB8A7FB","0000001107","","ARS","71.16 ","59.80 ","11.36 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB8C7FB","0000001100","","USD","320.94 ","269.70 ","51.24 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB8C7FB","0000001101","","EUR","285.24 ","239.70 ","45.54 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB8E7FB","0000001070","","ARS","253.11 ","212.70 ","40.41 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB8E7FB","0000001071","","ZAR","97.22 ","81.70 ","15.52 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB907FB","0000001082","","ARS","402.22 ","338.00 ","64.22 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB907FB","0000001083","","CNY","1237.60 ","1040.00 ","197.60 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB927FB","0000001113","","EUR","5.47 ","4.60 ","0.87 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB927FB","0000001114","","USD","82.11 ","69.00 ","13.11 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB947FB","0000001102","","USD","246.33 ","207.00 ","39.33 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB947FB","0000001103","","EUR","274.89 ","231.00 ","43.89 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB967FB","0000001104","","JPY","196.35 ","165.00 ","31.35 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB967FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB987FB","0000001116","","MXN","128.52 ","108.00 ","20.52 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB987FB","0000001117","","EUR","135.66 ","114.00 ","21.66 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB9A7FB","0000001000","","EUR","1137.64 ","956.00 ","181.64 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB9A7FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB9C7FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB9C7FB","0000001031","","GBP","339.15 ","285.00 ","54.15 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB9E7FB","0000001040","","EUR","2963.10 ","2490.00 ","473.10 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606AB9E7FB","0000001041","","ARS","583.10 ","490.00 ","93.10 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA07FB","0000001073","","EUR","85.68 ","72.00 ","13.68 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA07FB","0000001080","","INR","182.07 ","153.00 ","29.07 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA27FB","0000001100","","USD","213.96 ","179.80 ","34.16 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA27FB","0000001101","","EUR","95.08 ","79.90 ","15.18 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA47FB","0000001500","","EUR","5950.00 ","5000.00 ","950.00 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA47FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA67FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA67FB","0000001106","","MXN","40.46 ","34.00 ","6.46 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA87FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA87FB","0000001031","","GBP","1017.45 ","855.00 ","162.45 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABAA7FB","0000001060","","EUR","21.42 ","18.00 ","3.42 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABAA7FB","0000001061","","EUR","16.66 ","14.00 ","2.66 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABAC7FB","0000001500","","EUR","11900.00 ","10000.00 ","1900.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABAC7FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABAE7FB","0000001085","","DKK","3567.62 ","2998.00 ","569.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABAE7FB","0000001090","","EUR","92.82 ","78.00 ","14.82 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB07FB","0000001104","","JPY","65.45 ","55.00 ","10.45 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB07FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB27FB","0000001000","","EUR","2275.28 ","1912.00 ","363.28 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB27FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB47FB","0000001070","","ARS","84.37 ","70.90 ","13.47 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB47FB","0000001071","","ZAR","291.67 ","245.10 ","46.57 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB67FB","0000001040","","EUR","987.70 ","830.00 ","157.70 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB67FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB87FB","0000001113","","EUR","8.21 ","6.90 ","1.31 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB87FB","0000001114","","USD","164.22 ","138.00 ","26.22 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABBA7FB","0000001117","","EUR","90.44 ","76.00 ","14.44 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABBA7FB","0000001118","","ARS","94.01 ","79.00 ","15.01 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABBC7FB","0000001100","","USD","106.98 ","89.90 ","17.08 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABBC7FB","0000001107","","ARS","71.16 ","59.80 ","11.36 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABBE7FB","0000001100","","USD","320.94 ","269.70 ","51.24 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABBE7FB","0000001101","","EUR","285.24 ","239.70 ","45.54 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC07FB","0000001070","","ARS","253.11 ","212.70 ","40.41 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC07FB","0000001071","","ZAR","97.22 ","81.70 ","15.52 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC27FB","0000001210","","EUR","5709.62 ","4798.00 ","911.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC27FB","0000001500","","EUR","11900.00 ","10000.00 ","1900.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC47FB","0000001063","","BRL","33.32 ","28.00 ","5.32 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC47FB","0000001064","","CAD","19.04 ","16.00 ","3.04 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC67FB","0000001102","","USD","246.33 ","207.00 ","39.33 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC67FB","0000001103","","EUR","274.89 ","231.00 ","43.89 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC87FB","0000001104","","JPY","196.35 ","165.00 ","31.35 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC87FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABCA7FB","0000001116","","MXN","128.52 ","108.00 ","20.52 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABCA7FB","0000001117","","EUR","135.66 ","114.00 ","21.66 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABCC7FB","0000001000","","EUR","1137.64 ","956.00 ","181.64 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABCC7FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABCE7FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABCE7FB","0000001031","","GBP","339.15 ","285.00 ","54.15 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD07FB","0000001040","","EUR","2963.10 ","2490.00 ","473.10 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD07FB","0000001041","","ARS","583.10 ","490.00 ","93.10 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD27FB","0000001073","","EUR","85.68 ","72.00 ","13.68 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD27FB","0000001080","","INR","182.07 ","153.00 ","29.07 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD47FB","0000001100","","USD","213.96 ","179.80 ","34.16 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD47FB","0000001101","","EUR","95.08 ","79.90 ","15.18 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD67FB","0000001500","","EUR","5950.00 ","5000.00 ","950.00 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD67FB","0000001501","","JPY","3570.00 ","3000.00 ","570.00 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD87FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD87FB","0000001106","","MXN","40.46 ","34.00 ","6.46 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABDA7FB","0000001030","","EUR","547.40 ","460.00 ","87.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABDA7FB","0000001031","","GBP","1017.45 ","855.00 ","162.45 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABDC7FB","0000001060","","EUR","21.42 ","18.00 ","3.42 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABDC7FB","0000001061","","EUR","16.66 ","14.00 ","2.66 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABDE7FB","0000001040","","EUR","1975.40 ","1660.00 ","315.40 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABDE7FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE07FB","0000001070","","ARS","168.74 ","141.80 ","26.94 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE07FB","0000001071","","ZAR","194.45 ","163.40 ","31.05 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE27FB","0000001104","","JPY","65.45 ","55.00 ","10.45 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE27FB","0000001105","","EUR","103.53 ","87.00 ","16.53 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE47FB","0000001000","","EUR","2275.28 ","1912.00 ","363.28 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE47FB","0000001001","","EUR","2972.62 ","2498.00 ","474.62 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE67FB","0000001022","","ARS","243.95 ","205.00 ","38.95 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE67FB","0000001023","","USD","853.23 ","717.00 ","136.23 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE87FB","0000001040","","EUR","987.70 ","830.00 ","157.70 ","I","","1.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE87FB","0000001041","","ARS","1166.20 ","980.00 ","186.20 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABEA7FB","0000001055","","EUR","353.43 ","297.00 ","56.43 ","I","","3.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABEA7FB","0000001056","","JPY","283.22 ","238.00 ","45.22 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABEC7FB","0000001067","","EUR","8.33 ","7.00 ","1.33 ","I","","2.000 ","EA","20151204"
"100","02BD2137-0890-1EEA-A6C2-BB606ABEC7FB","0000001068","","USD","4.17 ","3.50 ","0.67 ","I","","1.000 ","EA","20151204"
