"CLIENT","SALESORDERID","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NOTEID","PARTNER_PARTNERID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","BILLINGSTATUS","DELIVERYSTATUS"
"100","02BD2137-0890-1EEA-A6C2-BB606AB3C7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150611","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150625","","02BD2137-0890-1EEA-A6C2-BB55C19CA7FB","EUR","1405.39 ","1181.00 ","224.39 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB3E7FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150612","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150626","","02BD2137-0890-1EEA-A6C2-BB55C19C27FB","EUR","761.24 ","639.70 ","121.54 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB407FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150613","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150627","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","101299.22 ","85125.40 ","16173.82 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB427FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150614","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150628","","02BD2137-0890-1EEA-A6C2-BB55C19C27FB","EUR","250.73 ","210.70 ","40.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB447FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150615","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150629","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","10549.35 ","8865.00 ","1684.35 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB467FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150616","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150630","","02BD2137-0890-1EEA-A6C2-BB55C19CC7FB","EUR","195.16 ","164.00 ","31.16 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB487FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150617","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150701","","02BD2137-0890-1EEA-A6C2-BB55C19BA7FB","EUR","107100.00 ","90000.00 ","17100.00 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB4A7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150618","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150702","","02BD2137-0890-1EEA-A6C2-BB55C19BE7FB","EUR","4415.73 ","3710.70 ","705.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB4C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150619","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150703","","02BD2137-0890-1EEA-A6C2-BB55C19C07FB","EUR","325.94 ","273.90 ","52.04 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB4E7FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150620","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150704","","02BD2137-0890-1EEA-A6C2-BB55C19C47FB","EUR","24220.07 ","20353.00 ","3867.07 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB507FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150621","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150705","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","4499.87 ","3781.40 ","718.47 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB527FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150622","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150706","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","2727.24 ","2291.80 ","435.44 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB547FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150623","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150707","","02BD2137-0890-1EEA-A6C2-BB55C19CA7FB","EUR","530.62 ","445.90 ","84.72 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB567FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150624","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150708","","02BD2137-0890-1EEA-A6C2-BB55C19C27FB","EUR","803.25 ","675.00 ","128.25 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB587FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150625","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150709","","02BD2137-0890-1EEA-A6C2-BB55C19BE7FB","EUR","178.14 ","149.70 ","28.44 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB5A7FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150626","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150710","","02BD2137-0890-1EEA-A6C2-BB55C19C47FB","EUR","871.55 ","732.40 ","139.15 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB5C7FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150627","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150711","","02BD2137-0890-1EEA-A6C2-BB55C19CC7FB","EUR","6543.80 ","5499.00 ","1044.80 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB5E7FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150628","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150712","","02BD2137-0890-1EEA-A6C2-BB55C19BA7FB","EUR","113032.74 ","94985.50 ","18047.24 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB607FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150629","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150713","","02BD2137-0890-1EEA-A6C2-BB55C19BE7FB","EUR","114.24 ","96.00 ","18.24 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB627FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150630","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150714","","02BD2137-0890-1EEA-A6C2-BB55C19CA7FB","EUR","521.22 ","438.00 ","83.22 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB647FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150701","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150715","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","411.50 ","345.80 ","65.70 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB667FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150702","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150716","","02BD2137-0890-1EEA-A6C2-BB55C19C47FB","EUR","11379.97 ","9563.00 ","1816.97 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB687FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150703","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150717","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","26581.03 ","22337.00 ","4244.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB6A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150704","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150718","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","9417.66 ","7914.00 ","1503.66 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB6C7FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150705","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150719","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","5631.08 ","4732.00 ","899.08 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB6E7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150706","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150720","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","1405.39 ","1181.00 ","224.39 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB707FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150707","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150721","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","761.24 ","639.70 ","121.54 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB727FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150708","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150722","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","101299.22 ","85125.40 ","16173.82 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB747FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150709","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150723","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","250.73 ","210.70 ","40.03 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB767FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150710","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150724","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","10549.35 ","8865.00 ","1684.35 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB787FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150711","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150725","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","195.16 ","164.00 ","31.16 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB7A7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150712","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150726","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","3972.22 ","3338.00 ","634.22 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB7C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150713","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150727","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","3598.92 ","3024.30 ","574.62 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB7E7FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150714","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150728","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","325.94 ","273.90 ","52.04 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB807FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150715","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150729","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","24395.00 ","20500.00 ","3895.00 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB827FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150716","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150730","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","5527.55 ","4645.00 ","882.55 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB847FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150717","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150731","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","3459.33 ","2907.00 ","552.33 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB867FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150718","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150801","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","852.04 ","716.00 ","136.04 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB887FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150719","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150802","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","1916.50 ","1610.50 ","306.00 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB8A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150720","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150803","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","178.14 ","149.70 ","28.44 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB8C7FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150721","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150804","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","871.55 ","732.40 ","139.15 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB8E7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150722","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150805","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","1028.15 ","864.00 ","164.15 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB907FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150723","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150806","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","5523.38 ","4641.50 ","881.88 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB927FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150724","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150807","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","187.54 ","157.60 ","29.94 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB947FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150725","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150808","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","521.22 ","438.00 ","83.22 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB967FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150726","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150809","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","411.50 ","345.80 ","65.70 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB987FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150727","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150810","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","11552.52 ","9708.00 ","1844.52 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB9A7FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150728","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150811","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","26581.03 ","22337.00 ","4244.03 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606AB9C7FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150729","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150812","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","9417.66 ","7914.00 ","1503.66 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606AB9E7FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150730","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150813","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","5631.08 ","4732.00 ","899.08 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA07FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150731","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150814","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","1405.39 ","1181.00 ","224.39 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA27FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150801","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150815","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","761.24 ","639.70 ","121.54 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA47FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150802","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150816","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","101299.22 ","85125.40 ","16173.82 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA67FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150803","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150817","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","250.73 ","210.70 ","40.03 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABA87FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150804","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150818","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","10549.35 ","8865.00 ","1684.35 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABAA7FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150805","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150819","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","195.16 ","164.00 ","31.16 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABAC7FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150806","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150820","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","107100.00 ","90000.00 ","17100.00 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABAE7FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150807","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150821","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","4415.73 ","3710.70 ","705.03 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB07FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150808","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150822","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","325.94 ","273.90 ","52.04 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB27FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150809","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150823","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","24220.07 ","20353.00 ","3867.07 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB47FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150810","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150824","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","4499.87 ","3781.40 ","718.47 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB67FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150811","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150825","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","2727.24 ","2291.80 ","435.44 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABB87FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150812","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150826","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","530.62 ","445.90 ","84.72 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABBA7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150813","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150827","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","803.25 ","675.00 ","128.25 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABBC7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150814","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150828","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","178.14 ","149.70 ","28.44 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABBE7FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150815","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150829","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","871.55 ","732.40 ","139.15 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC07FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150816","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150830","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","6543.80 ","5499.00 ","1044.80 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC27FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150817","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150831","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","113032.74 ","94985.50 ","18047.24 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC47FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150818","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150901","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","114.24 ","96.00 ","18.24 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC67FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150819","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150902","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","521.22 ","438.00 ","83.22 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABC87FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150820","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150903","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","411.50 ","345.80 ","65.70 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABCA7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150821","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150904","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","11379.97 ","9563.00 ","1816.97 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABCC7FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150822","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150905","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","26581.03 ","22337.00 ","4244.03 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABCE7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150823","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150906","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","9417.66 ","7914.00 ","1503.66 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD07FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150824","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150907","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","5631.08 ","4732.00 ","899.08 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD27FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150825","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150908","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","1405.39 ","1181.00 ","224.39 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD47FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150826","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150909","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","761.24 ","639.70 ","121.54 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD67FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150827","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150910","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","101299.22 ","85125.40 ","16173.82 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABD87FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150828","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150911","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","250.73 ","210.70 ","40.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABDA7FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150829","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150912","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","10549.35 ","8865.00 ","1684.35 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABDC7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150830","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150913","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","195.16 ","164.00 ","31.16 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB606ABDE7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150831","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150914","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3972.22 ","3338.00 ","634.22 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE07FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150901","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150915","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","3598.92 ","3024.30 ","574.62 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE27FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150902","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150916","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","325.94 ","273.90 ","52.04 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE47FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150903","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150917","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","24395.00 ","20500.00 ","3895.00 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE67FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150904","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150918","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5527.55 ","4645.00 ","882.55 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606ABE87FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150905","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150919","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","3459.33 ","2907.00 ","552.33 ","N","I","I"
